Date,Currency,Mean,Buy,Sell
03/02/2011,KES/TSHS,18.5651,18.4824,18.6477
03/02/2011,KES / RWF,7.3953,7.2944,7.4961
03/02/2011,KES / BIF,15.1977,14.9338,15.4616
03/02/2011,AE DIRHAM,22.0713,22.0454,22.0971
03/02/2011,CAN $,82.0382,81.9271,82.1493
03/02/2011,S FRANC,86.2068,86.0813,86.3322
03/02/2011,JPY(100),99.3002,99.1706,99.4297
03/02/2011,SW KRONER,12.6213,12.6011,12.6415
03/02/2011,NOR KRONER,14.1666,14.1416,14.1917
03/02/2011,DAN KRONER,15.0046,14.9862,15.0229
03/02/2011,IND RUPEE,1.7783,1.7757,1.7809
03/02/2011,HONGKONG $,10.4101,10.3977,10.4226
03/02/2011,SINGAPORE $,63.6541,63.5746,63.7336
03/02/2011,SAUDI RIYAL,21.6163,21.591,21.6417
03/02/2011,CHINESE YUAN,12.3606,12.3419,12.3793
03/02/2011,AUSTRALIAN $,81.8936,81.7929,81.9943
04/02/2011,US DOLLAR,81.1889,81.0972,81.2806
04/02/2011,STG POUND,131.051,130.888,131.214
04/02/2011,EURO,110.71,110.571,110.849
04/02/2011,SA RAND,11.1937,11.1474,11.24
04/02/2011,KES/USHS,28.4523,28.3586,28.546
04/02/2011,KES/TSHS,18.5432,18.4915,18.595
04/02/2011,KES / RWF,7.3841,7.2834,7.4848
04/02/2011,KES / BIF,15.1502,14.8867,15.4136
04/02/2011,AE DIRHAM,22.1049,22.0793,22.1304
04/02/2011,CAN $,82.0194,81.8823,82.1566
04/02/2011,S FRANC,85.7613,85.6368,85.8857
04/02/2011,JPY(100),99.4725,99.3245,99.6205
04/02/2011,SW KRONER,12.5551,12.5409,12.5694
04/02/2011,NOR KRONER,14.1591,14.1379,14.1802
04/02/2011,DAN KRONER,14.8472,14.8293,14.865
04/02/2011,IND RUPEE,1.7793,1.7774,1.7813
04/02/2011,HONGKONG $,10.4285,10.416,10.4409
04/02/2011,SINGAPORE $,63.7201,63.6206,63.8195
04/02/2011,SAUDI RIYAL,21.6495,21.6236,21.6754
04/02/2011,CHINESE YUAN,12.3792,12.3605,12.3979
04/02/2011,AUSTRALIAN $,82.7031,82.5894,82.8168
07/02/2011,US DOLLAR,81.1472,81.0611,81.2333
07/02/2011,STG POUND,130.921,130.756,131.086
07/02/2011,EURO,110.433,110.303,110.564
07/02/2011,SA RAND,11.1978,11.1679,11.2278
07/02/2011,KES/USHS,28.5901,28.4982,28.6821
07/02/2011,KES/TSHS,18.5774,18.5269,18.6279
07/02/2011,KES / RWF,7.3879,7.2877,7.4882
07/02/2011,KES / BIF,15.1949,14.9323,15.4575
07/02/2011,AE DIRHAM,22.0932,22.0689,22.1176
07/02/2011,CAN $,82.2438,82.134,82.3537
07/02/2011,S FRANC,85.0651,84.9522,85.178
07/02/2011,JPY(100),98.6927,98.5726,98.8128
07/02/2011,SW KRONER,12.546,12.5266,12.5655
07/02/2011,NOR KRONER,14.1069,14.0862,14.1276
07/02/2011,DAN KRONER,14.8141,14.7978,14.8304
07/02/2011,IND RUPEE,1.7804,1.7784,1.7825
07/02/2011,HONGKONG $,10.426,10.4142,10.4377
07/02/2011,SINGAPORE $,63.615,63.5225,63.7074
07/02/2011,SAUDI RIYAL,21.6384,21.6146,21.6622
07/02/2011,CHINESE YUAN,12.3728,12.355,12.3907
07/02/2011,AUSTRALIAN $,82.4051,82.277,82.5331
08/02/2011,US DOLLAR,81.2042,81.1194,81.2889
08/02/2011,STG POUND,131.133,130.991,131.275
08/02/2011,EURO,110.645,110.515,110.776
08/02/2011,SA RAND,11.2374,11.2081,11.2666
08/02/2011,KES/USHS,28.7302,28.6386,28.8217
08/02/2011,KES/TSHS,18.5644,18.5142,18.6145
08/02/2011,KES / RWF,7.3827,7.2827,7.4828
08/02/2011,KES / BIF,15.1657,14.9959,15.3354
08/02/2011,AE DIRHAM,22.109,22.0847,22.1333
08/02/2011,CAN $,82.0587,81.9501,82.1672
08/02/2011,S FRANC,85.1315,85.0296,85.2334
08/02/2011,JPY(100),98.7428,98.6359,98.8497
08/02/2011,SW KRONER,12.4924,12.476,12.5088
08/02/2011,NOR KRONER,14.0995,14.0705,14.1286
08/02/2011,DAN KRONER,14.8518,14.8356,14.8679
08/02/2011,IND RUPEE,1.7892,1.7875,1.7909
08/02/2011,HONGKONG $,10.4342,10.4226,10.4458
08/02/2011,SINGAPORE $,63.8097,63.7181,63.9013
08/02/2011,SAUDI RIYAL,21.6533,21.6267,21.6799
08/02/2011,CHINESE YUAN,12.3891,12.3714,12.4067
08/02/2011,AUSTRALIAN $,82.5237,82.4336,82.6139
09/02/2011,US DOLLAR,81.2167,81.125,81.3083
09/02/2011,STG POUND,130.54,130.378,130.702
09/02/2011,EURO,110.849,110.713,110.984
09/02/2011,SA RAND,11.2703,11.2159,11.3247
09/02/2011,KES/USHS,28.7873,28.6933,28.8814
09/02/2011,KES/TSHS,18.5369,18.4852,18.5886
09/02/2011,KES / RWF,7.3816,7.2809,7.4823
09/02/2011,KES / BIF,15.1449,14.9431,15.3467
09/02/2011,AE DIRHAM,22.1124,22.0863,22.1386
09/02/2011,CAN $,81.688,81.5674,81.8086
09/02/2011,S FRANC,84.3646,84.2276,84.5016
09/02/2011,JPY(100),98.5341,98.3875,98.6808
09/02/2011,SW KRONER,12.6124,12.5943,12.6306
09/02/2011,NOR KRONER,14.0815,14.0605,14.1025
09/02/2011,DAN KRONER,14.8736,14.8529,14.8944
09/02/2011,IND RUPEE,1.7914,1.7893,1.7935
09/02/2011,HONGKONG $,10.4305,10.4185,10.4424
09/02/2011,SINGAPORE $,63.7294,63.6324,63.8263
09/02/2011,SAUDI RIYAL,21.6563,21.6281,21.6845
09/02/2011,CHINESE YUAN,12.3349,12.3206,12.3492
09/02/2011,AUSTRALIAN $,82.3253,82.2121,82.4385
10/02/2011,US DOLLAR,81.2375,81.15,81.325
10/02/2011,STG POUND,130.726,130.57,130.883
10/02/2011,EURO,111.188,111.053,111.323
10/02/2011,SA RAND,11.2071,11.1571,11.2571
10/02/2011,KES/USHS,28.8045,28.712,28.8971
10/02/2011,KES/TSHS,18.5075,18.4568,18.5582
10/02/2011,KES / RWF,7.3797,7.2794,7.48
10/02/2011,KES / BIF,15.141,14.9401,15.342
10/02/2011,AE DIRHAM,22.1178,22.0931,22.1425
10/02/2011,CAN $,81.5696,81.4392,81.7001
10/02/2011,S FRANC,84.6156,84.4978,84.7333
10/02/2011,JPY(100),98.3067,98.1782,98.4353
10/02/2011,SW KRONER,12.5922,12.5688,12.6156
10/02/2011,NOR KRONER,14.0722,14.0496,14.0947
10/02/2011,DAN KRONER,14.9105,14.8891,14.9319
10/02/2011,IND RUPEE,1.7831,1.7813,1.785
10/02/2011,HONGKONG $,10.4308,10.4189,10.4428
10/02/2011,SINGAPORE $,63.6284,63.5474,63.7094
10/02/2011,SAUDI RIYAL,21.6619,21.6348,21.689
10/02/2011,CHINESE YUAN,12.3319,12.318,12.3457
10/02/2011,AUSTRALIAN $,81.7696,81.6775,81.8618
11/02/2011,US DOLLAR,81.3014,81.2139,81.3889
11/02/2011,STG POUND,130.513,130.35,130.676
11/02/2011,EURO,110.355,110.186,110.524
11/02/2011,SA RAND,11.1519,11.129,11.1747
11/02/2011,KES/USHS,28.8803,28.7877,28.9729
11/02/2011,KES/TSHS,18.4807,18.43,18.5313
11/02/2011,KES / RWF,7.3739,7.2737,7.4741
11/02/2011,KES / BIF,15.1291,14.9283,15.3299
11/02/2011,AE DIRHAM,22.1355,22.1105,22.1605
11/02/2011,CAN $,81.6428,81.5385,81.7472
11/02/2011,S FRANC,83.9118,83.8012,84.0224
11/02/2011,JPY(100),97.3743,97.246,97.5026
11/02/2011,SW KRONER,12.5223,12.4984,12.5462
11/02/2011,NOR KRONER,13.8823,13.861,13.9037
11/02/2011,DAN KRONER,14.7885,14.7699,14.8071
11/02/2011,IND RUPEE,1.7767,1.7747,1.7786
11/02/2011,HONGKONG $,10.4326,10.4207,10.4445
11/02/2011,SINGAPORE $,63.3559,63.2803,63.4315
11/02/2011,SAUDI RIYAL,21.6781,21.6536,21.7026
11/02/2011,CHINESE YUAN,12.3317,12.318,12.3453
11/02/2011,AUSTRALIAN $,81.0738,80.9459,81.2017
14/02/2011,US DOLLAR,81.4428,81.3733,81.5122
14/02/2011,STG POUND,130.777,130.664,130.89
14/02/2011,EURO,110.337,110.201,110.473
14/02/2011,SA RAND,11.2337,11.2017,11.2657
14/02/2011,KES/USHS,29.088,28.9895,29.1865
14/02/2011,KES/TSHS,18.4486,18.4022,18.495
14/02/2011,KES / RWF,7.3611,7.2627,7.4595
14/02/2011,KES / BIF,15.1458,14.9794,15.3121
14/02/2011,AE DIRHAM,22.174,22.1539,22.1941
14/02/2011,CAN $,82.6489,82.5283,82.7694
14/02/2011,S FRANC,83.6925,83.5956,83.7894
14/02/2011,JPY(100),97.8897,97.7844,97.995
14/02/2011,SW KRONER,12.5686,12.5301,12.6072
14/02/2011,NOR KRONER,13.9263,13.9019,13.9506
14/02/2011,DAN KRONER,14.797,14.7793,14.8148
14/02/2011,IND RUPEE,1.7893,1.7875,1.7912
14/02/2011,HONGKONG $,10.4493,10.4397,10.4589
14/02/2011,SINGAPORE $,63.6446,63.5779,63.7113
14/02/2011,SAUDI RIYAL,21.7172,21.6978,21.7366
14/02/2011,CHINESE YUAN,12.3482,12.337,12.3595
14/02/2011,AUSTRALIAN $,81.8907,81.7965,81.985
15/02/2011,US DOLLAR,81.3869,81.3017,81.4722
15/02/2011,STG POUND,130.639,130.485,130.792
15/02/2011,EURO,109.876,109.75,110.003
15/02/2011,SA RAND,11.1373,11.1128,11.1617
15/02/2011,KES/USHS,29.0465,28.9547,29.1384
15/02/2011,KES/TSHS,18.4735,18.4235,18.5236
15/02/2011,KES / RWF,7.3662,7.2663,7.466
15/02/2011,KES / BIF,15.107,14.9376,15.2764
15/02/2011,AE DIRHAM,22.1588,22.1344,22.1832
15/02/2011,CAN $,82.5263,82.4193,82.6333
15/02/2011,S FRANC,83.8876,83.7809,83.9942
15/02/2011,JPY(100),97.4527,97.3057,97.5998
15/02/2011,SW KRONER,12.5386,12.5171,12.56
15/02/2011,NOR KRONER,13.9439,13.9259,13.9618
15/02/2011,DAN KRONER,14.7494,14.7326,14.7662
15/02/2011,IND RUPEE,1.7891,1.7876,1.7907
15/02/2011,HONGKONG $,10.4411,10.4294,10.4527
15/02/2011,SINGAPORE $,63.5141,63.4228,63.6055
15/02/2011,SAUDI RIYAL,21.7017,21.6752,21.7282
15/02/2011,CHINESE YUAN,12.3516,12.3371,12.366
15/02/2011,AUSTRALIAN $,81.5986,81.5049,81.6922
16/02/2011,US DOLLAR,81.3583,81.2694,81.4472
16/02/2011,STG POUND,131.451,131.287,131.616
16/02/2011,EURO,110.05,109.91,110.189
16/02/2011,SA RAND,11.1065,11.0815,11.1316
16/02/2011,KES/USHS,29.1797,29.0863,29.273
16/02/2011,KES/TSHS,18.4678,18.3554,18.5802
16/02/2011,KES / RWF,7.4118,7.3176,7.5059
16/02/2011,KES / BIF,15.1308,14.9299,15.3317
16/02/2011,AE DIRHAM,22.151,22.1256,22.1764
16/02/2011,CAN $,82.3866,82.2805,82.4927
16/02/2011,S FRANC,84.4774,84.3609,84.5939
16/02/2011,JPY(100),97.1682,97.0445,97.2919
16/02/2011,SW KRONER,12.5743,12.5536,12.595
16/02/2011,NOR KRONER,14.0106,13.9878,14.0334
16/02/2011,DAN KRONER,14.764,14.7473,14.7806
16/02/2011,IND RUPEE,1.7944,1.7919,1.7969
16/02/2011,HONGKONG $,10.4401,10.4287,10.4516
16/02/2011,SINGAPORE $,63.5612,63.467,63.6555
16/02/2011,SAUDI RIYAL,21.6941,21.6695,21.7187
16/02/2011,CHINESE YUAN,12.3547,12.3409,12.3686
16/02/2011,AUSTRALIAN $,81.3217,81.2126,81.4309
17/02/2011,US DOLLAR,81.3942,81.3011,81.4872
17/02/2011,STG POUND,131.123,130.955,131.29
17/02/2011,EURO,110.494,110.347,110.641
17/02/2011,SA RAND,11.269,11.2434,11.2946
17/02/2011,KES/USHS,29.2037,29.1089,29.2985
17/02/2011,KES/TSHS,18.4904,18.4078,18.5729
17/02/2011,KES / RWF,7.3655,7.2649,7.4661
17/02/2011,KES / BIF,15.118,14.9471,15.2888
17/02/2011,AE DIRHAM,22.1601,22.1342,22.1861
17/02/2011,CAN $,82.6985,82.5807,82.8163
17/02/2011,S FRANC,84.9182,84.801,85.0353
17/02/2011,JPY(100),97.3758,97.2373,97.5144
17/02/2011,SW KRONER,12.6543,12.6334,12.6752
17/02/2011,NOR KRONER,14.1908,14.1668,14.2148
17/02/2011,DAN KRONER,14.8197,14.8003,14.8391
17/02/2011,IND RUPEE,1.7941,1.7917,1.7964
17/02/2011,HONGKONG $,10.4506,10.4379,10.4632
17/02/2011,SINGAPORE $,63.6638,63.5662,63.7615
17/02/2011,SAUDI RIYAL,21.7037,21.678,21.7294
17/02/2011,CHINESE YUAN,12.3574,12.3429,12.3719
17/02/2011,AUSTRALIAN $,81.7117,81.5775,81.8458
18/02/2011,US DOLLAR,81.4456,81.3733,81.5178
18/02/2011,STG POUND,131.71,131.566,131.853
18/02/2011,EURO,110.74,110.625,110.855
18/02/2011,SA RAND,11.3493,11.316,11.3826
18/02/2011,KES/USHS,29.2221,29.0734,29.3708
18/02/2011,KES/TSHS,18.5093,18.4622,18.5565
18/02/2011,KES / RWF,7.367,7.2377,7.4963
18/02/2011,KES / BIF,15.1514,14.9661,15.3367
18/02/2011,AE DIRHAM,22.1741,22.1539,22.1944
18/02/2011,CAN $,82.8168,82.7273,82.9063
18/02/2011,S FRANC,85.6436,85.5373,85.7498
18/02/2011,JPY(100),97.8198,97.7098,97.9298
18/02/2011,SW KRONER,12.6903,12.6765,12.7042
18/02/2011,NOR KRONER,14.2546,14.2365,14.2727
18/02/2011,DAN KRONER,14.8599,14.8427,14.8771
18/02/2011,IND RUPEE,1.8024,1.8002,1.8047
18/02/2011,HONGKONG $,10.4597,10.4498,10.4697
18/02/2011,SINGAPORE $,63.8439,63.7622,63.9255
18/02/2011,SAUDI RIYAL,21.718,21.6978,21.7381
18/02/2011,CHINESE YUAN,12.385,12.3737,12.3963
18/02/2011,AUSTRALIAN $,82.4555,82.3417,82.5694
21/02/2011,US DOLLAR,81.7936,81.7061,81.8811
21/02/2011,STG POUND,132.889,132.729,133.048
21/02/2011,EURO,111.925,111.779,112.071
21/02/2011,SA RAND,11.4581,11.4252,11.491
21/02/2011,KES/USHS,29.0366,28.9444,29.1288
21/02/2011,KES/TSHS,18.5162,18.4658,18.5665
21/02/2011,KES / RWF,7.3295,7.23,7.4291
21/02/2011,KES / BIF,15.0381,14.8386,15.2375
21/02/2011,AE DIRHAM,22.2695,22.2445,22.2945
21/02/2011,CAN $,82.9655,82.8591,83.072
21/02/2011,S FRANC,86.4942,86.3804,86.6081
21/02/2011,JPY(100),98.4145,98.2926,98.5364
21/02/2011,SW KRONER,12.7566,12.736,12.7771
21/02/2011,NOR KRONER,14.3969,14.3729,14.4208
21/02/2011,DAN KRONER,14.9982,14.9807,15.0158
21/02/2011,IND RUPEE,1.814,1.8111,1.8168
21/02/2011,HONGKONG $,10.5056,10.4938,10.5174
21/02/2011,SINGAPORE $,64.1569,64.0631,64.2507
21/02/2011,SAUDI RIYAL,21.8102,21.7854,21.835
21/02/2011,CHINESE YUAN,12.4555,12.4417,12.4693
21/02/2011,AUSTRALIAN $,82.7302,82.6376,82.8227
22/02/2011,US DOLLAR,81.8611,81.7694,81.9528
22/02/2011,STG POUND,132.312,132.162,132.461
22/02/2011,EURO,111.082,110.953,111.21
22/02/2011,SA RAND,11.3804,11.3249,11.4359
22/02/2011,KES/USHS,29.0127,28.9191,29.1062
22/02/2011,KES/TSHS,18.5009,18.4497,18.5522
22/02/2011,KES / RWF,7.3235,7.2237,7.4233
22/02/2011,KES / BIF,15.0257,14.8256,15.2257
22/02/2011,AE DIRHAM,22.2879,22.2617,22.314
22/02/2011,CAN $,83.0857,82.992,83.1794
22/02/2011,S FRANC,86.3446,86.237,86.4522
22/02/2011,JPY(100),98.2858,98.1561,98.4156
22/02/2011,SW KRONER,12.5961,12.5639,12.6283
22/02/2011,NOR KRONER,14.2728,14.2448,14.3007
22/02/2011,DAN KRONER,15.0106,14.9923,15.0289
22/02/2011,IND RUPEE,1.8098,1.8072,1.8123
22/02/2011,HONGKONG $,10.5143,10.502,10.5266
22/02/2011,SINGAPORE $,64.2099,64.1128,64.307
22/02/2011,SAUDI RIYAL,21.8282,21.8023,21.8541
22/02/2011,CHINESE YUAN,12.4658,12.4514,12.4803
22/02/2011,AUSTRALIAN $,82.7984,82.7016,82.8952
23/02/2011,EURO,112.182,112.064,112.3
23/02/2011,SA RAND,11.4733,11.4334,11.5131
23/02/2011,KES/USHS,28.5802,28.493,28.6675
23/02/2011,KES/TSHS,18.51,18.4625,18.5575
23/02/2011,KES / RWF,7.3222,7.2239,7.4205
23/02/2011,KES / BIF,15.0292,14.8627,15.1956
23/02/2011,AE DIRHAM,22.2914,22.27,22.3127
23/02/2011,CAN $,82.7848,82.6572,82.9125
23/02/2011,S FRANC,87.3545,87.2489,87.46
23/02/2011,JPY(100),99.0575,98.9515,99.1635
23/02/2011,SW KRONER,12.7101,12.6912,12.729
23/02/2011,NOR KRONER,14.4344,14.4139,14.4549
23/02/2011,DAN KRONER,15.0627,15.0462,15.0793
23/02/2011,IND RUPEE,1.8112,1.8094,1.813
23/02/2011,HONGKONG $,10.5096,10.4998,10.5194
23/02/2011,SINGAPORE $,64.1252,64.0614,64.1889
23/02/2011,SAUDI RIYAL,21.8298,21.8087,21.851
23/02/2011,CHINESE YUAN,12.4521,12.4399,12.4643
23/02/2011,AUSTRALIAN $,82.1329,82.0372,82.2286
23/02/2011,US DOLLAR,81.875,81.8,81.95
23/02/2011,STG POUND,132.571,132.415,132.727
24/02/2011,US DOLLAR,81.8917,81.8167,81.9667
24/02/2011,STG POUND,132.883,132.742,133.025
24/02/2011,EURO,112.702,112.574,112.831
24/02/2011,SA RAND,11.4999,11.4527,11.547
24/02/2011,KES/USHS,28.5988,28.5116,28.6861
24/02/2011,KES/TSHS,18.4696,18.3611,18.5781
24/02/2011,KES / RWF,7.3207,7.2225,7.419
24/02/2011,KES / BIF,15.0322,14.8353,15.2292
24/02/2011,AE DIRHAM,22.2962,22.2746,22.3178
24/02/2011,CAN $,82.8675,82.7733,82.9617
24/02/2011,S FRANC,88.2058,88.1033,88.3083
24/02/2011,JPY(100),99.7296,99.6217,99.8375
24/02/2011,SW KRONER,12.8086,12.7797,12.8375
24/02/2011,NOR KRONER,14.5128,14.4962,14.5294
24/02/2011,DAN KRONER,15.0965,15.0786,15.1144
24/02/2011,IND RUPEE,1.8051,1.8025,1.8078
24/02/2011,HONGKONG $,10.5061,10.4959,10.5162
24/02/2011,SINGAPORE $,63.9379,63.8544,64.0215
24/02/2011,SAUDI RIYAL,21.8349,21.8137,21.856
24/02/2011,CHINESE YUAN,12.4481,12.4358,12.4604
24/02/2011,AUSTRALIAN $,82.2315,82.1358,82.3273
25/02/2011,US DOLLAR,81.9992,81.9172,82.0811
25/02/2011,STG POUND,132.414,132.264,132.565
25/02/2011,EURO,113.299,113.16,113.437
25/02/2011,SA RAND,11.6041,11.5714,11.6368
25/02/2011,KES/USHS,28.6833,28.5937,28.773
25/02/2011,KES/TSHS,18.4819,18.433,18.5309
25/02/2011,KES / RWF,7.3112,7.2124,7.4099
25/02/2011,KES / BIF,15.0004,14.8024,15.1983
25/02/2011,AE DIRHAM,22.3255,22.3019,22.349
25/02/2011,CAN $,83.5418,83.4336,83.65
25/02/2011,S FRANC,88.6075,88.4992,88.7158
25/02/2011,JPY(100),100.027,99.9187,100.136
25/02/2011,SW KRONER,12.799,12.772,12.8259
25/02/2011,NOR KRONER,14.5624,14.5414,14.5833
25/02/2011,DAN KRONER,15.2031,15.1853,15.2208
25/02/2011,IND RUPEE,1.8081,1.8064,1.8097
25/02/2011,HONGKONG $,10.522,10.5111,10.5329
25/02/2011,SINGAPORE $,64.2778,64.1884,64.3673
25/02/2011,SAUDI RIYAL,21.863,21.8399,21.886
25/02/2011,CHINESE YUAN,12.4696,12.4564,12.4827
25/02/2011,AUSTRALIAN $,82.9914,82.8839,83.0989
28/02/2011,US DOLLAR,82.3639,82.2583,82.4694
28/02/2011,STG POUND,132.686,132.458,132.914
28/02/2011,EURO,113.37,113.228,113.512
28/02/2011,SA RAND,11.7456,11.686,11.8053
28/02/2011,KES/USHS,28.617,28.5197,28.7144
28/02/2011,KES/TSHS,18.4244,18.3704,18.4784
28/02/2011,KES / RWF,7.2788,7.1784,7.3792
28/02/2011,KES / BIF,14.934,14.7327,15.1352
28/02/2011,AE DIRHAM,22.4248,22.3948,22.4547
28/02/2011,CAN $,84.2433,84.1318,84.3547
28/02/2011,S FRANC,88.7726,88.6267,88.9184
28/02/2011,JPY(100),100.789,100.649,100.929
28/02/2011,SW KRONER,12.8063,12.7802,12.8324
28/02/2011,NOR KRONER,14.5699,14.551,14.5888
28/02/2011,DAN KRONER,15.2021,15.1785,15.2256
28/02/2011,IND RUPEE,1.8179,1.8154,1.8204
28/02/2011,HONGKONG $,10.5705,10.5562,10.5847
28/02/2011,SINGAPORE $,64.721,64.6126,64.8294
28/02/2011,SAUDI RIYAL,21.9602,21.9309,21.9895
28/02/2011,CHINESE YUAN,12.5274,12.511,12.5438
28/02/2011,AUSTRALIAN $,83.7806,83.6485,83.9127
01/03/2011,US DOLLAR,82.6014,82.5111,82.6917
01/03/2011,STG POUND,134.33,134.161,134.498
01/03/2011,EURO,114.035,113.891,114.178
01/03/2011,SA RAND,11.8536,11.8258,11.8814
01/03/2011,KES/USHS,28.6316,28.5398,28.7234
01/03/2011,KES/TSHS,18.3714,18.3211,18.4218
01/03/2011,KES / RWF,7.2579,7.1591,7.3566
01/03/2011,KES / BIF,14.9031,14.7052,15.101
01/03/2011,AE DIRHAM,22.4891,22.4636,22.5146
01/03/2011,CAN $,84.9496,84.812,85.0871
01/03/2011,S FRANC,88.7291,88.6128,88.8454
01/03/2011,JPY(100),100.522,100.367,100.677
01/03/2011,SW KRONER,13.0608,13.0297,13.0919
01/03/2011,NOR KRONER,14.7519,14.727,14.7768
01/03/2011,DAN KRONER,15.3088,15.2895,15.328
01/03/2011,IND RUPEE,1.8305,1.8283,1.8326
01/03/2011,HONGKONG $,10.6056,10.5933,10.6178
01/03/2011,SINGAPORE $,65.0072,64.9285,65.0859
01/03/2011,SAUDI RIYAL,22.0253,21.9994,22.0511
01/03/2011,CHINESE YUAN,12.5705,12.5565,12.5845
01/03/2011,AUSTRALIAN $,83.9974,83.8891,84.1057
02/03/2011,US DOLLAR,82.8031,82.7156,82.8906
02/03/2011,STG POUND,134.398,134.245,134.55
02/03/2011,EURO,113.932,113.802,114.061
02/03/2011,SA RAND,11.8436,11.8155,11.8718
02/03/2011,KES/USHS,28.6222,28.5195,28.725
02/03/2011,KES/TSHS,18.3629,18.3133,18.4125
02/03/2011,KES / RWF,7.2402,7.142,7.3384
02/03/2011,KES / BIF,14.903,14.7182,15.0879
02/03/2011,AE DIRHAM,22.544,22.5193,22.5688
02/03/2011,CAN $,84.8327,84.723,84.9423
02/03/2011,S FRANC,89.2848,89.1781,89.3915
02/03/2011,JPY(100),101.056,100.941,101.172
02/03/2011,SW KRONER,13.0346,13.0171,13.0521
02/03/2011,NOR KRONER,14.7087,14.6904,14.7269
02/03/2011,DAN KRONER,15.2772,15.2603,15.294
02/03/2011,IND RUPEE,1.8463,1.8444,1.8482
02/03/2011,HONGKONG $,10.6272,10.6159,10.6386
02/03/2011,SINGAPORE $,65.0737,64.9973,65.1502
02/03/2011,SAUDI RIYAL,22.0779,22.0534,22.1024
02/03/2011,CHINESE YUAN,12.598,12.5845,12.6115
02/03/2011,AUSTRALIAN $,83.5856,83.4765,83.6946
03/03/2011,US DOLLAR,82.9278,82.8306,83.025
03/03/2011,STG POUND,135.264,135.091,135.437
03/03/2011,EURO,114.942,114.789,115.095
03/03/2011,SA RAND,12.064,12.0151,12.1128
03/03/2011,KES/USHS,28.5189,28.4252,28.6126
03/03/2011,KES/TSHS,18.2871,18.2355,18.3386
03/03/2011,KES / RWF,7.2293,7.1304,7.3282
03/03/2011,KES / BIF,14.8928,14.6342,15.1514
03/03/2011,AE DIRHAM,22.5783,22.5506,22.606
03/03/2011,CAN $,85.1448,85.0142,85.2753
03/03/2011,S FRANC,89.5147,89.3822,89.6471
03/03/2011,JPY(100),101.193,101.043,101.343
03/03/2011,SW KRONER,13.1394,13.1102,13.1685
03/03/2011,NOR KRONER,14.8527,14.8093,14.8962
03/03/2011,DAN KRONER,15.427,15.4063,15.4477
03/03/2011,IND RUPEE,1.8434,1.8417,1.8451
03/03/2011,HONGKONG $,10.6432,10.6302,10.6563
03/03/2011,SINGAPORE $,65.3953,65.3135,65.4771
03/03/2011,SAUDI RIYAL,22.1105,22.0834,22.1376
03/03/2011,CHINESE YUAN,12.6241,12.6091,12.6391
03/03/2011,AUSTRALIAN $,84.3666,84.2635,84.4696
04/03/2011,US DOLLAR,83.0542,82.9722,83.1361
04/03/2011,STG POUND,135.262,135.114,135.41
04/03/2011,EURO,115.897,115.753,116.041
04/03/2011,SA RAND,12.0135,11.9654,12.0617
04/03/2011,KES/USHS,28.5778,28.4834,28.6723
04/03/2011,KES/TSHS,18.2351,18.187,18.2832
04/03/2011,KES / RWF,7.2183,7.1209,7.3157
04/03/2011,KES / BIF,14.8701,14.6146,15.1255
04/03/2011,AE DIRHAM,22.6127,22.5898,22.6356
04/03/2011,CAN $,85.337,85.2294,85.4445
04/03/2011,S FRANC,89.0507,88.9441,89.1573
04/03/2011,JPY(100),101.021,100.866,101.176
04/03/2011,SW KRONER,13.1773,13.1544,13.2002
04/03/2011,NOR KRONER,14.8544,14.833,14.8757
04/03/2011,DAN KRONER,15.5478,15.5318,15.5639
04/03/2011,IND RUPEE,1.8478,1.8463,1.8494
04/03/2011,HONGKONG $,10.6618,10.6506,10.673
04/03/2011,SINGAPORE $,65.5518,65.482,65.6217
04/03/2011,SAUDI RIYAL,22.1442,22.1212,22.1673
04/03/2011,CHINESE YUAN,12.6437,12.6311,12.6564
04/03/2011,AUSTRALIAN $,84.2294,84.1338,84.325
07/03/2011,US DOLLAR,83.0081,82.915,83.1011
07/03/2011,STG POUND,134.851,134.735,134.966
07/03/2011,EURO,115.998,115.853,116.143
07/03/2011,SA RAND,12.0236,11.9722,12.0751
07/03/2011,KES/USHS,28.672,28.5796,28.7644
07/03/2011,KES/TSHS,18.2573,18.2067,18.3079
07/03/2011,KES / RWF,7.2223,7.1239,7.3208
07/03/2011,KES / BIF,14.8784,14.6207,15.136
07/03/2011,AE DIRHAM,22.5998,22.5736,22.6261
07/03/2011,CAN $,85.2426,85.2362,85.2489
07/03/2011,S FRANC,89.6308,89.5372,89.7243
07/03/2011,JPY(100),100.817,100.62,101.015
07/03/2011,SW KRONER,13.1103,13.0728,13.1478
07/03/2011,NOR KRONER,14.7781,14.7521,14.804
07/03/2011,DAN KRONER,15.5567,15.5338,15.5795
07/03/2011,IND RUPEE,1.8417,1.8402,1.8431
07/03/2011,HONGKONG $,10.6574,10.6447,10.67
07/03/2011,SINGAPORE $,65.5207,65.4213,65.62
07/03/2011,SAUDI RIYAL,22.1325,22.1065,22.1585
07/03/2011,CHINESE YUAN,12.6412,12.6241,12.6582
07/03/2011,AUSTRALIAN $,84.0581,83.9432,84.1731
08/03/2011,US DOLLAR,83.0833,82.9944,83.1722
08/03/2011,STG POUND,134.629,134.456,134.803
08/03/2011,EURO,116.155,116.004,116.306
08/03/2011,SA RAND,12.0593,11.9936,12.1249
